timestamp_s,wall_clock_time,object_id,class,lane
2052.8508,15:34:12,4200,car,right
2054.2522,15:34:14,4205,car,right
2055.2532,15:34:15,4211,car,right
2057.2552,15:34:17,4218,car,right
2057.8558,15:34:17,4222,bus,left
2058.6566000000003,15:34:18,4222,bus,right
2059.057,15:34:19,4223,car,right
2059.4574,15:34:19,4226,truck,right
2060.2582,15:34:20,4231,car,left
2060.4584,15:34:20,4231,car,right
2060.4584,15:34:20,4233,bus,right
2062.4604,15:34:22,4238,truck,right
2062.4604,15:34:22,4239,car,right
2067.2652,15:34:27,4251,car,right
2083.6816,15:34:43,4260,car,right
